Date,Volume,Open,Close,High,Low
3/25/2022,1454087,627.08,628.87,630.405,620.065
3/24/2022,2601580,606.63,626.43,627.2169,602
3/23/2022,1383886,608,599.38,611.37,599.16
3/22/2022,1926180,601.72,611.34,613.5,599.33
3/21/2022,2578930,605.6,601.29,605.6,588.86
3/18/2022,4153788,603.97,610.41,613.21,595.99
3/17/2022,1817402,604.72,602.67,607,597.63
3/16/2022,2945372,596.65,607.12,607.705,584.06
3/15/2022,2825988,577.27,592.76,596.76,575.04
3/14/2022,2523390,576.96,567.8,579.98,564.75
3/11/2022,1981534,592,577.85,594.4299,577.12
3/10/2022,1932364,585.56,587.73,590.02,576.37
3/9/2022,2256049,588.79,597.02,601.635,587
3/8/2022,2699261,572.17,575.95,596.05,563.61
3/7/2022,2649363,597.08,570.7,598.78,570
3/4/2022,4476193,592.79,595.99,605.91,584.01
3/3/2022,2645397,593.68,578.6,593.7,574.33
3/2/2022,2167631,574.52,585.78,590.53,573.58
3/1/2022,2489810,584.79,570.12,587.62,565.3
2/28/2022,2496687,581,587.44,592.3,576.38
2/25/2022,2238003,579.83,588.01,589.38,574
2/24/2022,3529979,551.58,580,585.69,549.02
2/23/2022,2241646,580.23,565.19,585.07,564.74
2/22/2022,2020421,579.99,577.46,590.21,569.81
2/18/2022,1970772,580.94,579.99,587.74,573.28
2/17/2022,2142434,589.7,579,591.58,578.89
2/16/2022,2293143,594.06,597.21,600.81,587.22
2/15/2022,3428437,589.03,602.77,606.039,588.25
2/14/2022,1929091,575,578.58,582.8117,570.07
2/11/2022,2728064,591.36,573.42,599.76,569.075
2/10/2022,2491954,595.3,591.36,614.64,588.57
2/9/2022,2200361,607.3527,611.34,611.72,601.56
2/8/2022,1457174,588.38,600.22,601.85,586.99
2/7/2022,1866002,590.16,587.63,601.58,584.16
2/4/2022,2054844,576.38,590.16,596.53,576.14
2/3/2022,3059945,595.67,580.85,599.02,580.12
2/2/2022,2444338,599,603.43,604.8,593.631
2/1/2022,2571948,585.87,592.72,593.9,575.8228
1/31/2022,4028846,559.4,585.88,586.37,556
1/28/2022,3025363,543.36,560.1,560.5,532.39
1/27/2022,3420955,569.72,542.31,570.255,541.025
1/26/2022,4971487,552,557.12,574.17,550.07
1/25/2022,3802824,528,534.14,545.4,524.22
1/24/2022,5420724,530.89,541.58,543.51,513.4
1/21/2022,3801047,546.64,533.23,555.4,531.34
1/20/2022,2522478,568,547.72,570.14,546.77
1/19/2022,2269172,581.58,563.97,584.73,563.33
1/18/2022,3579256,588.32,577.79,591.04,575.99
1/14/2022,2566283,595.78,596.37,600.38,592
1/13/2022,3004792,627.47,597.19,627.88,594.15
1/12/2022,1880639,627.51,622,630.99,619.74
1/11/2022,1903653,615.54,622.05,628,614.57
1/10/2022,2979338,608.86,621.16,622.04,603.57
1/7/2022,2783173,635.85,619.15,639.91,618.46
1/6/2022,2858130,640.16,637.03,648.65,634.43
1/5/2022,3496111,671.21,643,671.21,642.01
1/4/2022,1775203,662.875,670.81,672.1862,657.225
1/3/2022,1901383,666.317,663.32,671.7,661.22
12/31/2021,1204614,666.97,665.41,671.31,663.27
12/30/2021,1147314,673.1,665.08,675.7,663.84
12/29/2021,1479957,669.7965,672.61,677,669.12
12/28/2021,1725041,677.55,669,677.76,667.0301
12/27/2021,1944503,664.8,674.28,676.3,664.46
12/23/2021,2359625,656.13,664.8,670.73,656.13
12/22/2021,2838293,643.32,655.2,657.16,639.26
12/21/2021,3653389,648.1,646.24,649.47,633.3
12/20/2021,3277047,626.3,645.03,646.09,625.09
12/17/2021,5075309,617.53,634.96,639.99,615.1
12/16/2021,4274842,637.36,620.68,640.6556,611.5
12/15/2021,2909168,615.57,639.86,640.86,610.34
12/14/2021,3595635,617.84,614.91,618.6199,605.64
12/13/2021,2689830,634,621.66,634.42,621.23
12/10/2021,5708665,623.98,631.68,644.7499,618.59
12/9/2021,2907960,582.45,583.42,590.2397,582.45
12/8/2021,1799765,590.94,588.56,590.94,582.43
12/7/2021,2956207,572,590.4,593.07,572
12/6/2021,2248229,564.6474,564.98,568.3729,555.95
12/3/2021,2030739,564.9447,558.12,569,550.4
12/2/2021,2261872,546.07,552.45,559.11,544
12/1/2021,2198288,563.48,554.76,568.4799,553.33
11/30/2021,2257749,563.27,553.68,564.99,552
11/29/2021,1870345,556.2,564.34,567.55,553.68
11/26/2021,1421903,551.77,546.59,557.3,543.3201
11/24/2021,1208725,553.23,558.73,559.08,547.39
11/23/2021,1705711,552.42,555.12,555.86,548.53
11/22/2021,2590056,571.68,553.28,572.04,552.48
11/19/2021,1963032,576.2805,568.72,577.21,565.93
11/18/2021,1271333,571.1,574.81,576.73,569.64
11/17/2021,1253294,568.14,569.64,571.3564,564.1
11/16/2021,1319404,564.09,568.77,569.53,562.74
11/15/2021,1397239,567.69,565.77,567.69,559.8301
11/12/2021,1359222,558.41,563.22,565.84,554.59
11/11/2021,1415701,552.69,555.4,557.12,548.81
11/10/2021,1844824,554.3,548.77,560.9022,548.05
11/9/2021,1583843,559.19,557.8,561.9009,555.14
11/8/2021,1723365,561.97,558.95,563.89,558.1
11/5/2021,1867351,550,558.92,559.67,549.81
11/4/2021,1595804,543.8,548.62,549.07,540.925
11/3/2021,1403784,539.0527,542.37,543.795,533.77
11/2/2021,1626300,527.4465,537.07,540.82,526.68
11/1/2021,1689598,530.336,528.05,532.5751,524.93
10/29/2021,1061245,523.5,531.78,532.15,523.5
10/28/2021,926865,524.14,529.62,529.95,523.43
10/27/2021,1914679,531.82,523.04,536.07,521.86
10/26/2021,1944030,525.225,534.13,534.99,524
10/25/2021,886692,517.49,521.89,524.5,515.18
10/22/2021,1105271,514.7423,515.31,521.38,513.02
10/21/2021,818239,509.42,513.93,514.79,508.6
10/20/2021,989814,511,509.51,513.43,508.44
10/19/2021,1126752,504.32,510.17,510.87,501.77
10/18/2021,1341516,500.39,503.36,503.98,498.66
10/15/2021,1876444,504.4041,503.27,505.86,501.08
10/14/2021,1306738,491.86,497.65,499.15,490.815
10/13/2021,1321619,481.17,485.25,485.38,479.55
10/12/2021,1475277,495.84,485.41,496.7,482.0201
10/11/2021,777806,491.24,492.19,499.59,490.85
10/8/2021,752899,496.82,492.59,498,491.28
10/7/2021,1131618,492.63,493.93,499.9,492.63
10/6/2021,947354,483.13,488.69,489.35,479.7
10/5/2021,1288843,475.94,485.42,489.79,475.33
10/4/2021,1371351,484.9304,476.2,486.56,472.78
10/1/2021,1312977,487.85,487.52,488.66,477.5
9/30/2021,1205343,494.52,485.17,494.52,484.4801
9/29/2021,1324769,493.63,489.69,494.27,487.65
9/28/2021,1619566,497,491.04,501.45,490.54
9/27/2021,792984,499.7756,504.92,505.82,497.38
9/24/2021,1060793,502.27,504.92,505.5,500.83
9/23/2021,1837027,502.51,504.3,507.29,500.59
9/22/2021,2061043,494.25,500.59,503,492.22
9/21/2021,1678144,493.49,490.99,493.75,487
9/20/2021,2924990,499,494.82,503,488.44
9/17/2021,3160162,503.97,506,507.62,501
9/16/2021,1778282,505.2,507.35,509.15,500.2068
9/15/2021,2315946,502.12,509.74,510.7,499.42
9/14/2021,1375040,502,501.87,505.42,498.36
9/13/2021,1492956,502,498.96,502.47,493.2605
9/10/2021,1593007,497.05,498.15,505.99,496.51
9/9/2021,1250492,492.8497,493.49,498.698,492.8497
9/8/2021,1385267,499.62,494.38,499.89,488.11
9/7/2021,1232995,497.6,496.59,497.6,491
9/3/2021,2567345,495.91,497.68,506,495.043
9/2/2021,1587107,495.79,491.9,495.98,490.16
9/1/2021,1174628,496.27,493.16,499.24,492.885
8/31/2021,1642366,501.29,497.21,501.29,492.7
8/30/2021,1954413,500,498.89,507.85,498.2537
8/27/2021,1635461,488.01,495.94,496.4447,486.64
8/26/2021,1069345,483,485.74,488.11,480.6
8/25/2021,946547,481.565,483.41,486.27,481.565
8/24/2021,810517,482.4,481.43,483.04,480.16
8/23/2021,1404053,476.33,482.45,486.19,475.695
8/20/2021,1006396,472.82,475.17,476.23,470.44
8/19/2021,1289564,466.35,473.53,475.83,462.66
8/18/2021,1440850,476.65,468.97,477.08,468.345
8/17/2021,1664238,485.59,478.69,486.22,474.52
8/16/2021,923406,484.83,488.14,488.9118,484.4
8/13/2021,862302,482.61,486.16,488.97,482.11
8/12/2021,878734,482.28,484.26,485,476.731
8/11/2021,991453,484.8119,483.55,485.97,479.7874
8/10/2021,927730,485.9,482.26,486.45,477.83
8/9/2021,595390,486.49,484.68,486.83,481
8/6/2021,809675,485.07,485.43,488.12,484.095
8/5/2021,837272,490.43,487.67,490.43,484.886
8/4/2021,1188924,488.53,487.8,489.98,484.01
8/3/2021,1077593,485.49,486.79,487.755,479.96
8/2/2021,1504285,489.05,484.68,494.6,483.51
7/30/2021,1113010,481.96,485.4,486.34,479.57
7/29/2021,910255,478.465,484.11,485.8253,477.44
7/28/2021,811236,476.7,477.65,479.08,474.32
7/27/2021,1415737,480.76,475.36,481.81,467.8001
7/26/2021,986296,482.16,482.24,483.62,479.68
7/23/2021,1352417,480.03,483.15,483.58,476.83
7/21/2021,1279450,469.63,479.02,479.28,468.5
7/20/2021,2028895,467.89,468.59,472.25,463.27
7/19/2021,1389098,463.48,465.67,465.97,457.5901
7/16/2021,1298346,479.06,468.07,480.28,467.26
7/15/2021,1261508,483.28,477.34,484.45,473.12
7/14/2021,1340467,489.2,481.59,492,480.745
7/13/2021,1061008,485.33,484.01,487.53,482
7/12/2021,3316212,481.32,485.75,494.02,473.26
7/9/2021,1670395,469.57,480.18,480.88,468.03
7/8/2021,1509889,464.42,470.5,471.08,461.56
7/7/2021,1256705,475,469.54,475.36,466.37
7/6/2021,1357167,470.4,473.28,476.75,468.3
7/2/2021,3755785,476.771,468.17,478.58,455.71
7/1/2021,1097539,477.84,469.64,477.84,468.93
6/30/2021,1454738,478.13,476.84,478.59,472.525
6/29/2021,1391931,472.37,477.15,477.31,470.74
6/28/2021,1400231,466,472.8,476.29,465.51
6/25/2021,1850791,471.35,462.2,472.45,460
6/24/2021,1230827,469.89,470.06,473.65,468.6
6/23/2021,1649761,463.86,466.66,467.875,463.035
6/22/2021,1354657,466.58,464.45,468.58,461.32
6/21/2021,1681688,461.17,464.61,465.38,458.44
6/18/2021,2741088,467.27,463.5,469.755,460.505
6/17/2021,2016514,464.88,471.17,475.24,463.94
6/16/2021,1903331,470.27,465.75,471.12,461.48
6/15/2021,1072200,476.56,470.74,476.57,468.55
6/14/2021,1221142,470.49,475.83,475.9,466.06
6/11/2021,1462519,468.44,470.7,472.13,467.145
6/10/2021,1508146,465.5,468.67,469.54,460.21
6/9/2021,1113406,467.19,463.93,467.19,461.715
6/8/2021,1567252,468.05,463.53,472.39,463.51
6/7/2021,2447006,473,463.78,474.48,462.47
6/4/2021,2406358,470.5,475,478.4,469.52
6/3/2021,1903024,468.8,464.8,469.76,463.26
6/2/2021,1343242,471.83,473.73,477.7,469.47
6/1/2021,1474822,475.44,468.31,477.9999,467.2
5/28/2021,2012898,470,472.33,474.62,467.68
5/27/2021,1789677,460,467.68,468.44,459.645
5/26/2021,994698,460.77,460.49,462.1,455.53
5/25/2021,963966,461.9,459.54,462.96,456.495
5/24/2021,1436631,456.92,459.19,462.44,456.355
5/21/2021,1327092,457.99,451.24,457.99,449.34
5/20/2021,2182110,445.75,455,459.3,445.33
5/19/2021,2111262,426,441.72,442.5,425.7
5/18/2021,1631805,443.92,433.74,444.4375,433.28
5/17/2021,1456565,442.14,439.94,442.14,432.84
5/14/2021,1591718,436.39,441.62,445.12,432.05
5/13/2021,2160314,429.89,430.6,434.82,425.64
5/12/2021,3017003,429.2857,422.38,430.86,419.14
5/11/2021,1775869,425,440.07,441.76,423.05
5/10/2021,2469571,448.38,436.1,448.532,435.765
5/7/2021,1154129,454.59,452.58,458.38,449.2
5/6/2021,1341797,443.8,448.58,449.09,439.84
5/5/2021,1618420,450.4143,443.83,451.44,442.37
5/4/2021,2256002,447.22,444.54,447.7,437.31
5/3/2021,1522369,459.75,450.14,459.84,448.28
4/30/2021,1838303,459.71,456.2,460.7331,453.84
4/29/2021,1484438,469.69,466.29,469.69,459.03
4/28/2021,1597970,465.37,459.2,465.97,456.05
4/27/2021,1314180,473.7,466.35,474.26,465.06
4/23/2021,2258632,458.49,466.13,467.85,457.5
4/22/2021,2721228,455.1,455.11,461.14,449
4/16/2021,1466847,480.48,478.79,481.78,476.78
4/15/2021,1854437,481.64,480,482.3147,476.78
4/14/2021,1765041,482.47,477.3,489.19,475.19
4/13/2021,1522546,485,484.96,488.22,480.2894
4/12/2021,1963567,481.93,483.67,485.4199,478.6
4/9/2021,1665364,480,485.09,485.31,476.54
4/8/2021,1759052,487.98,485.48,487.98,480.12
4/7/2021,1242514,480.01,482.46,483.91,478
4/6/2021,1789602,483.115,483.87,488.22,477.74
4/5/2021,2312692,480.3,488.48,489.635,476.82
4/1/2021,2322904,472.07,475.95,476.58,469.2
3/31/2021,2757024,459,463.66,467.07,452.4
3/30/2021,2779447,463.88,456.16,464,451.62
3/29/2021,2482802,480.4,472.62,481.16,468.27
3/26/2021,2877400,456.64,482.04,483,456.64
3/25/2021,1776261,454.96,461.7,464.02,449.31
3/24/2021,2062700,469.45,457.27,469.99,456.87
3/23/2021,2479739,473.78,464.06,475.37,462.65
3/22/2021,2803776,472.91,475.28,481.28,471.67
3/19/2021,10040638,457.05,474.46,476.675,454.1
3/18/2021,2885157,474.56,464.15,483.35,463.75
3/17/2021,996928,485.46,483.59,487.27,482.7
3/16/2021,3057829,471.27,478.18,484,467.405
3/15/2021,2991949,455.18,470.77,471.23,453.19
3/12/2021,1836755,445.36,451.17,453.49,444.5191
3/11/2021,2401540,449.02,453.69,457.45,442.0923
3/10/2021,1995596,447.35,437.59,454.03,435.1
3/9/2021,3666778,435.69,443.6,446.9,430.6
3/8/2021,4374047,446.83,421.25,447.96,419.26
3/5/2021,4245428,454.25,450.14,456,433
3/4/2021,2821231,461.67,443.23,467,441.43
3/3/2021,2258197,478,463.06,481.3899,461.97
3/2/2021,1825458,490.37,480.51,490.8599,479.6
3/1/2021,1854506,479.7,487.93,490,473.86
2/26/2021,2162762,467.53,469.87,475.76,460.74
2/25/2021,2213993,474.75,457.16,479.375,455.21
2/24/2021,1496681,467.68,480.88,481.41,462.66
2/23/2021,2119256,471.14,471.9,474.62,456.06
2/22/2021,1593911,484,476.36,486.61,475.315
2/19/2021,1666080,487.25,489.96,495.14,486.765
2/18/2021,1666158,480.23,483.26,485.41,475.1272
2/17/2021,1356378,484.23,482.48,486.12,475.06
2/16/2021,1497891,490.875,489.13,494.78,487.02
2/12/2021,1356109,478.38,486.32,487.02,474.885
2/11/2021,1652872,473.69,478.39,479.35,469.1901
2/10/2021,1327844,477.21,470.05,477.485,465.49
2/9/2021,1136299,472,474.63,475.19,468.62
2/8/2021,1711323,468.75,472.7,473.42,465.58
2/5/2021,1203948,474.33,466.01,476.92,465.36
2/4/2021,1520935,460,470.63,471.16,457.4808
2/3/2021,1652707,476.93,465.19,478.52,464.585
2/2/2021,1542361,469.76,476.88,476.97,468
2/1/2021,1364513,455.85,466.75,469.315,453.59
1/29/2021,984169,449.11,450.5,455,447.9
1/28/2021,1604121,455.53,451.74,458.48,447.03
1/27/2021,2191913,455.54,444.7,456.96,441.51
1/26/2021,1082608,462.65,463.87,467.0339,461.88
1/25/2021,1267059,469.56,464.79,470,456.08
1/22/2021,1638937,463.7235,465.02,467.55,462.38
1/21/2021,1536167,462.11,466.82,469.47,460.4
1/20/2021,1429936,459.52,461.88,465.7894,455
1/19/2021,1901852,448.28,459.27,459.49,448.28
1/15/2021,1701051,448.18,445.85,450,440.66
1/14/2021,1770070,453.51,452.07,458.5,451.33
1/13/2021,1297392,450.3,451.21,453.4925,448.1065
1/12/2021,1378266,447.77,449.39,454.758,445.6
1/11/2021,1032025,440.61,445.76,448.78,440.42
1/8/2021,1503526,447,445.64,449.99,438.646
1/7/2021,2057334,432.0617,443.39,444.59,430.6
1/6/2021,1710653,423.3,425.46,434.58,420.54
1/5/2021,1209317,425.05,428.21,429.39,422.4
1/4/2021,1906729,439.33,425.05,442.24,421.235
12/31/2020,776308,436.31,437.85,438.5,433.05
12/30/2020,898381,431.67,434.83,437.9999,430.1
12/29/2020,692295,435.83,429.03,435.83,426.79
12/28/2020,1075082,434.34,431.88,437.27,431.15
12/24/2020,416184,428.49,431.46,432,427.57
12/23/2020,1048660,435,425.46,436,425.08
12/22/2020,1661410,428.88,433.1,433.55,428
12/21/2020,1430417,428.15,429.31,432,423.7
12/18/2020,2601001,424.8,434.89,435.65,422
12/17/2020,1686209,426.5,426.1,430.01,424.545
12/16/2020,2278121,418,424.9,427.146,416.9648
12/15/2020,1993110,415.28,418.06,419.39,412.99
12/14/2020,2457594,406.5291,411.8,414.3,406
12/11/2020,2382685,404,406.04,407,398.28
12/10/2020,2248531,411.44,410.04,415.25,408.01
12/9/2020,1850115,419.47,416.22,426.1,413.67
12/8/2020,1551688,419.28,422.96,426.7,418.16
12/7/2020,1871459,416.41,420.89,422.842,413.34
12/4/2020,1778688,402.4,411.68,412.4,402.385
12/3/2020,1259552,404.5,399.79,406.64,398.1
12/2/2020,983042,404.74,403.73,405.41,401.11
12/1/2020,1792182,403.46,404.57,406.68,400.12
11/30/2020,1050909,394.02,402.07,402.16,392.74
11/27/2020,673591,393.15,394.95,399.17,393
11/25/2020,1168825,392.84,390.83,395.5,389
11/24/2020,1332545,388.62,392.23,392.81,386.175
11/23/2020,1209450,385.37,387,389.15,383
11/20/2020,1596358,384.31,383.33,388.85,382.7
11/19/2020,1442760,377.72,384.33,384.84,374.35
11/18/2020,1330654,379.89,380.62,384.94,379.6205
11/17/2020,1202998,378.66,380.6,382.4399,377.03
11/16/2020,1209618,374.81,380.81,381.37,374
11/13/2020,663803,375,374.44,377.33,371.58
11/12/2020,1107141,377.23,370.2,378.6,368.28
11/11/2020,1423186,370.86,375.92,377.14,368.55
11/10/2020,2368441,370.32,363.13,373.2,360.37
11/9/2020,2037298,389.1,375.54,393.89,375.01
11/6/2020,1302385,380.05,380.62,383.67,377.17
11/5/2020,2017669,372.357,380.87,382.65,372.01
11/4/2020,1786372,360.48,364.63,368.98,357.1401
11/3/2020,1385450,355.95,353.76,359.24,346.66
11/2/2020,928688,355.04,351.25,355.39,348.345
10/30/2020,1591014,349.39,349.63,352.99,344.42
10/29/2020,1388315,347.26,355.01,359.44,345.37
10/28/2020,1830080,354,347.21,354.86,345.525
10/27/2020,882389,365.18,359.6,365.18,359.22
10/26/2020,1187590,369.6,363.1,369.955,357.61
10/23/2020,689284,373.26,372.73,373.94,370.76
10/22/2020,1266151,371.075,373.37,374.31,367.11
10/21/2020,1109277,375.77,372.05,376.86,370.31
10/20/2020,1216402,377.01,376.99,381.1352,375.56
10/19/2020,1136332,381.24,375.77,383.605,375.15
10/16/2020,966738,383.28,378.65,383.28,378.15
10/15/2020,1067974,375.05,379.75,380.37,375.02
10/14/2020,1546875,383.54,380.3,383.735,377.85
10/13/2020,1563714,384.41,381.49,387.8,378.61
10/12/2020,1737608,381.79,382.43,385.1,379.79
10/9/2020,1599786,375,376.7,380,374
10/8/2020,1627752,369.89,373.33,374.29,368.31
10/7/2020,1166473,368.35,366.74,369.86,366.06
10/6/2020,1504466,366.11,363.98,372,362.02
10/5/2020,1664816,360.84,366.1,366.85,359.9
10/2/2020,1526185,360,356.83,364.92,356.15
10/1/2020,1416081,368.98,368.6,370.71,364.82
9/30/2020,2014236,363.99,364.32,371,361.75
9/29/2020,1251528,367.96,364.26,370.8,363.985
9/28/2020,2082086,361.68,367.3,368.43,359.03
9/25/2020,1781187,352.05,356.8,357.72,348.2801
9/24/2020,1357331,350.2,352.52,357.57,349.09
9/23/2020,1557833,360.18,351.59,361.21,350.045
9/22/2020,1945453,356.37,361.59,361.8,352.95
9/21/2020,2388853,350.01,351.79,351.96,343.48
9/18/2020,3359943,367.1215,359.73,367.84,355.05
9/17/2020,2278073,355,365.92,370.115,355
9/16/2020,1868137,368.18,367.04,372,366.35
9/15/2020,1672407,366.3,366.91,371.12,365.35
9/14/2020,1641762,364.41,362.2,365.89,359.345
9/11/2020,1732371,360.5,359.7,364.27,354.6813
9/10/2020,2006008,362.13,357.08,367.83,354.385
9/9/2020,2610135,356.16,360.03,361.85,351.1
9/8/2020,2655700,352.66,350.54,362.75,350
9/4/2020,5852255,360.97,362.95,372.53,353.5
9/3/2020,3946159,366.01,352.09,368.9,350.16
9/2/2020,3693859,365.86,375.01,378.96,363.5673
9/1/2020,2917921,350,359.54,362.07,347.42
8/31/2020,2192459,343.52,347.15,350.58,343.52
8/28/2020,1425945,339,344.82,344.82,337.7
8/27/2020,1261464,340.49,339.14,341.3,336.14
8/26/2020,1498005,334.74,339.67,341.51,333.51
8/25/2020,1099856,335,336.14,337.09,333
8/24/2020,1194067,332.0102,334,336.19,331.14
8/21/2020,1087807,328.3,330.02,330.46,325
8/20/2020,896977,327.69,328.83,329.99,326.06
8/19/2020,863588,329.47,329.34,333.09,328.24
8/18/2020,729041,331.86,328.64,333.18,328.14
8/17/2020,1062679,329.51,330.32,331.79,329
8/14/2020,842614,328.02,327.82,329.85,326
8/13/2020,1347174,332.21,329.42,333.41,327.85
8/12/2020,1490158,325.85,333.64,335.88,325.355
8/11/2020,1766132,327.57,324.03,333.32,322.76
8/10/2020,939855,324.22,327.36,329.27,324.0601
8/7/2020,1194605,328.39,325.93,329.73,321.48
8/6/2020,1434220,327.77,329.16,330.88,325.4101
8/5/2020,2261671,328.25,329.54,331.58,325.8
8/4/2020,2568495,320.5,328.39,328.59,320.39
8/3/2020,2095686,318,321.23,323.49,317.28
7/31/2020,1907168,314.01,316.75,318.4,311.46
7/30/2020,1451434,306.46,311.64,312.93,306
7/29/2020,1013806,309.36,308.65,311.23,307.44
7/28/2020,1377198,312.11,307.35,311.8128,306.16
7/27/2020,1650720,308.05,312.68,312.96,307.5
7/24/2020,1498356,306.23,305.79,310.9,304.21
7/23/2020,1784586,313.17,309.67,316.09,308.38
7/22/2020,1050275,315.48,313.8,315.51,310.37
7/21/2020,1316787,318.385,314.34,319.23,312.67
7/20/2020,1391433,312.01,317.13,317.65,310.26
7/17/2020,1266177,313.945,312.71,315.21,310
7/16/2020,1004514,310.26,311.47,313.86,309.3
7/15/2020,1406859,316.13,313.78,317.77,310.1659
7/14/2020,1670250,309.1947,315.08,316.22,305.21
7/13/2020,1786147,321.52,311.28,323.53,310.64
7/10/2020,1290885,319.37,319.44,322.99,315.44
7/9/2020,2435898,319.8,321.5,324.31,315.245
7/8/2020,1439703,316.5,319.57,319.84,314.12
7/7/2020,1555498,316.815,313.12,318.16,312.55
7/6/2020,1679245,319.815,318.79,320.99,317.34
7/2/2020,1356006,317.585,315.47,319.35,314.6611
7/1/2020,1279480,314.17,312.73,316.85,312
6/30/2020,1751093,310.5,315.87,317.05,306.75
6/29/2020,1150721,308.07,309.78,310.38,304.4506
6/26/2020,2231730,313.49,307.31,315.72,303.15
6/25/2020,1232708,304.49,308.85,309.48,303
6/24/2020,1533186,310.85,306.82,310.97,304.51
6/23/2020,1872962,316.18,311.3,317.44,311.29
6/22/2020,2331256,305.1,313.54,314.18,303.53
6/19/2020,3737086,317.68,304.67,318.1,304.63
6/18/2020,3097667,313.48,318.71,319.1184,311.52
6/17/2020,1936266,313.54,313.44,316.7,311.83
6/16/2020,2524010,313.69,310.72,314.55,304
6/15/2020,2581267,295,304.47,306.75,292.41
6/12/2020,3079878,303.22,300.25,303.95,292.73
6/11/2020,3724338,303.105,293.66,308.55,293.4
6/10/2020,2334911,317,315.04,319.02,314.71
6/9/2020,1800846,314.47,315.16,318.88,311.57
6/8/2020,2268301,317.25,317.52,318.84,313.36
6/5/2020,4953250,327.69,317.08,328.11,315.09
6/4/2020,3024550,305.58,308.89,313,302.1
6/3/2020,2806756,300.99,309.53,310.6963,300.51
6/2/2020,3034625,291.03,298.06,298.3,290.09
6/1/2020,1578300,288.885,289.99,291.088,287.37
5/29/2020,1856000,284.34,291.15,291.9,282
5/28/2020,1439189,286,283.12,289.3,282.43
5/27/2020,2220058,283.02,287.59,287.8,280
5/26/2020,1826940,285.62,282.02,287.09,281.4
5/22/2020,1465021,273.74,276.45,276.5,270.505
5/21/2020,1350479,278.5,274.8,279.5,274.65
5/20/2020,1833260,276.75,278.68,281.3,276.08
5/19/2020,1632462,273.36,271.95,276.03,271.61
5/18/2020,2567513,268.72,273.53,276.71,268
5/15/2020,1920778,259.04,260.41,264.06,256.77
5/14/2020,1598595,260.69,265.63,266.2,254.75
5/13/2020,2128582,269.66,263.15,270.33,259.4
5/12/2020,1682557,276.58,268.45,277.72,268.22
5/11/2020,1201099,273.06,275.4,276.7377,271.75
5/8/2020,1448675,272.2,275.03,275.55,270.13
5/7/2020,1494494,270.39,267.99,270.47,266
5/6/2020,1881056,268.49,264.18,270.4794,263.79
5/5/2020,2492781,267,264.87,268.94,263.71
5/4/2020,1647320,259.21,262.26,262.43,255.32
5/1/2020,2273711,265.745,259.7,267.8515,258.2035
4/30/2020,1789024,273.405,271.62,274.05,268.8
4/29/2020,2625416,271.08,276.02,276.99,269.23
4/28/2020,1567416,274.3107,264.73,276.41,264.13
4/27/2020,1612267,268.22,268.45,271.1915,265
4/20/2020,1535388,259.51,259.04,265.26,258.4
4/17/2020,2571059,262.86,267.1,267.34,259
4/16/2020,2046944,260.02,258.25,261.76,254.1101
4/15/2020,1860482,261.55,258.28,262.3228,256.1732
4/14/2020,1660555,266.49,267.43,268.13,262.32
4/13/2020,1818692,253.5,260.58,260.88,252.925
4/10/2020,3482759,254.3,254.3,267.5,251.44
4/9/2020,2298296,265.5,254.63,267.5,251.44
4/8/2020,2029878,256.5038,259.65,262.16,253.75
4/7/2020,2919241,261.555,257.8,265.5,255.98
4/6/2020,2540657,245.335,251.1,252.02,243.56
4/3/2020,2223634,235.94,231.22,242.55,230.6344
4/2/2020,3395107,222.4,237.07,237.5,221.4476
4/1/2020,3067310,227.66,221.36,234.41,219.74
3/31/2020,3763412,238.495,239.075,252.535,236.059
3/30/2020,4105353,232.4,238.09,241.25,228.5629
3/27/2020,2836342,233.48,238.03,242.02,230.6055
3/26/2020,4266624,217.55,239.8213,244.8,226.03
3/25/2020,4923021,212.025,227.9376,243.99,209.2201
3/24/2020,4576148,205.41,210.5,218.71,201.2938
3/23/2020,3329174,193,190.5001,195.97,177.75
3/20/2020,5919485,203.14,197.45,208.53,187.91
3/19/2020,5976160,167.69,201.7635,207.47,165
3/18/2020,7760191,184.41,158.74,187.48,158.615
3/17/2020,5173907,192.4,197.155,199.9,181.475
3/16/2020,5825400,234.22,191.2,218.8,180.2254
3/13/2020,6449546,223.83,215.67,227.49,201.34
3/12/2020,4598134,226.99,223.33,242.76,222.22
3/11/2020,2632507,253.5,246.44,256.49,242.51
3/10/2020,3289647,247.72,257.58,258.93,243.4
3/9/2020,3157827,251.12,251.565,260.2399,244.245
3/6/2020,2033462,266,267.1,269.59,262.55
3/5/2020,1586995,277.115,273.73,283.09,272.45
3/4/2020,1522201,276.76,283.56,284.42,274.77
3/3/2020,2219687,284.9,276.5,288.29,271.57
3/2/2020,2314579,276.22,280.9874,282.36,271.155
2/28/2020,3097828,263,265.31,274.13,262.8
2/27/2020,2560815,280,276.46,285.31,276.41
2/26/2020,1764985,284.52,286.64,288.2,284
2/25/2020,2367752,294.69,282.425,295.69,281.07
2/24/2020,2683745,293.72,291.565,298.8,290.11
2/21/2020,1757126,308,303.89,309.45,302.29
2/20/2020,1921728,313.22,310.114,315.69,306.12
2/19/2020,1419885,313,315.7,316.83,311.78
2/18/2020,2170995,314.16,310.45,315.01,308.05
2/17/2020,1913664,317.77,317.77,325.7,317.1
